"","CN1_15_6","CN2_2","CN3_10","CN4_8","CN5_4_5","CN6_14","CN7_6","CN8_13","CN9_5","CN10_3","CN11_2_8","CN12_2_17","CN13_8","CN14_17","CN15_12","CN16_16_8","CN18_16","CN19_3","CN21_16","CN22_1","CN24_15","CN25_10","CN26_15_8","CN27_2","CN28_7","CN29_4","CN30_8_1","CN31_3","CN32_6","CN33_15_5","CN34_11","CN35_9","CN36_14","CN37_13","CN38_15_16","tsne_1","tsne_2","PhenoGraph"
"N-36.tsv",-0.365507152428312,-0.344442208436869,-0.487180347271755,-0.22757610122499,-0.587640446485735,-0.50333487555413,-0.246375933427542,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.251809611212207,2.30580039450494,1.31177429456199,-0.100520106087519,-0.109708076555884,0.990603837141938,-0.128705256587394,-0.29848773240115,0.0225597365948407,-0.412247400646702,-0.427663977108966,-0.222370424545161,-0.555313844018164,-0.211062766712589,0.240226859411714,-0.477855747025542,-0.0735922181663534,-0.664589189758251,-0.30628927838376,-0.521503070844397,-0.239271841783084,0.948376892194944,-0.308622948116175,-0.267117428644173,-0.533160734624073,-0.8102017738893,7.02050667378637,"SP_5"
"N-37.tsv",-0.361786102274639,-0.299539266843628,-0.548939585104479,3.45702590309092,-0.549212587930489,-0.453424342261015,-0.244287821345044,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.28486560402987,-0.402646354934288,2.10969615811788,-0.11442113222609,-0.106963598339294,-0.646657799411552,-0.128705256587394,-0.296380513511962,-0.521140793659491,1.49533157071351,-0.427663977108966,-0.260949218058534,-0.497011975064458,-0.391954537504011,-0.81219473739858,-0.467438332410399,0.706675577321897,-0.646758973275154,-0.274337887432427,-0.521503070844397,1.00062659491335,-0.485668986017393,-0.305545922133732,-0.267117428644173,-0.534244746161153,-7.11604589914917,8.38418905490395,"SP_5"
"N-38.tsv",-0.367171054146807,-0.34505432652016,-0.926085597406149,-0.421871933866291,-0.577338613342461,-0.500800864304576,-0.26092441298491,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.329256851943638,-0.454011653422792,-0.262546728768356,-0.100512523299958,-0.109708076555884,-0.2507519736679,-0.128705256587394,-0.29848773240115,-0.485657900209646,0.436102144206437,-0.427663977108966,-0.362827326308232,-0.555362497499928,-0.456853009159757,0.00836357948754682,-0.47715306121102,2.58513016179333,-0.655842269752125,-0.29394767517722,-0.521503070844397,-0.239271841783084,0.691553961061012,-0.308622948116175,-0.267117428644173,-0.534244746161153,-4.61851016462016,1.67516877518408,"SP_5"
"N-39.tsv",-0.282368854958157,-0.331983806248919,0.209297949792269,-0.229838657745971,-0.587640446485735,-0.50333487555413,-0.260117907034904,-0.22675253371779,-0.197923006768643,-0.401269524975866,-0.342571711499276,-0.449433908516683,0.778378770242196,-0.11442113222609,-0.109708076555884,1.44937818629379,-0.128063148819254,-0.29848773240115,-0.123278055431934,-0.185978529898748,-0.417794759997443,-0.294346341037442,-0.267368450314216,-0.413918655346096,0.858488674940115,-0.477855747025542,2.12673925783055,-0.407451900049727,-0.27364757987367,-0.516869717271846,-0.239271841783084,0.0767081380817315,-0.308622948116175,-0.267117428644173,-0.486600034302752,-1.45718643916807,3.68469000787606,"SP_5"
"N-4.tsv",-0.367171054146807,-0.347768593254613,-0.572677868082616,0.841593352290129,-0.566660146385065,-0.50333487555413,-0.231672529677808,-0.22675253371779,-0.0911434858166908,-0.404778720610238,-0.269950861844946,0.231594792651266,3.31313602797402,-0.11442113222609,-0.109708076555884,-0.515025300964413,-0.128705256587394,-0.29848773240115,-0.521140793659491,-0.0802539732355737,-0.427663977108966,-0.361930568590014,-0.551454977682785,-0.338249101606193,-0.66079682905916,-0.477855747025542,3.18716407702863,-0.575358128328403,-0.236140637063648,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.534244746161153,-4.81650242667295,4.92049578057811,"SP_5"
"N-40.tsv",-0.363475619483029,-0.324657073369305,0.691522229286679,0.419110754152672,-0.555183585461869,-0.250317876210033,-0.0642477936405533,-0.22675253371779,-0.0483746259107841,-0.36588591465294,-0.192081476300776,-0.142644235021037,2.02046349884269,0.0823969097789319,-0.109708076555884,0.32847510479131,-0.128705256587394,-0.0555457144895166,-0.521140793659491,-0.234451354206183,-0.421413598128191,-0.197522029347603,-0.174669922677382,-0.396213979366978,0.74126419496225,-0.477855747025542,1.96349855828362,-0.02386648132869,-0.0801694504466673,-0.520035871599861,-0.239271841783084,-0.451422347083877,-0.303871812975082,-0.267117428644173,-0.514984503729601,-3.12066865882436,4.67727822218123,"SP_5"
"N-41.tsv",-0.367171054146807,0.527814661845789,-0.688043848051433,0.216557063479575,-0.587640446485735,-0.50333487555413,-0.270471827779542,-0.22675253371779,-0.203522438469308,-0.404778720610238,1.5665523240265,2.15231278745768,0.365371023964849,-0.11442113222609,-0.109708076555884,-0.429133189188281,-0.128705256587394,-0.29848773240115,-0.521140793659491,-0.464226245554258,-0.427663977108966,-0.216249798371339,-0.55694793273316,3.74235995606395,-0.835481411818756,-0.477855747025542,-0.490880342039048,-0.664589189758251,-0.295033546424506,-0.521503070844397,-0.239271841783084,-0.348556425030836,-0.308622948116175,-0.267117428644173,-0.534244746161153,-17.0012724229711,2.32416836101822,"SP_3"
"N-42.tsv",-0.324236557089278,-0.329166036778293,-0.306241119894099,-0.453134981253178,-0.564913917157613,-0.50333487555413,-0.110529751508997,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.320039714920415,-0.384269215350119,-0.51425575736317,10.1468238020378,-0.109708076555884,-0.272224280734957,-0.0806147610664484,-0.29848773240115,0.123707371549855,-0.479058014130464,-0.427663977108966,-0.263259182632293,-0.519300417501591,-0.382304181427273,-0.590137255879679,-0.477855747025542,-0.472023539576425,-0.664589189758251,0.297624515391353,-0.521503070844397,-0.239271841783084,-0.169491610237159,-0.308622948116175,-0.267117428644173,-0.466314451984005,-5.25338568922125,-2.12245570325756,"SP_5"
"N-43.tsv",-0.367171054146807,-0.342794110101802,-0.634312518550331,-0.499871071697496,-0.587640446485735,-0.50333487555413,-0.257000122476706,-0.22675253371779,-0.203522438469308,-0.344120808867946,-0.323630408105131,-0.369325238639041,0.00107893702523557,-0.0449815345754909,-0.109708076555884,0.516309400662689,-0.128705256587394,-0.28006914325525,-0.0690087773483324,-0.312154872006184,-0.427663977108966,-0.328329040744024,-0.55694793273316,-0.457465684193048,3.84598613346976,-0.477855747025542,0.681102775897351,-0.632205033723938,-0.258016904500675,-0.521503070844397,-0.239271841783084,3.45912881134551,-0.308622948116175,-0.267117428644173,-0.534244746161153,1.43036090536004,4.57337353413044,"SP_5"
"N-44.tsv",-0.367171054146807,-0.348761317741857,-0.752431102518919,0.00778706695251587,-0.471567473176615,0.490570002817235,-0.0906749615061115,-0.22675253371779,-0.197373527063642,-0.346975355337448,-0.346798073835794,-0.539849711494303,0.372409846488742,-0.11442113222609,-0.109708076555884,1.47830614799306,-0.128705256587394,-0.29848773240115,-0.28954330128877,0.557565415390603,-0.427663977108966,-0.357896105603936,-0.55694793273316,-0.482128431329909,0.910189434409689,-0.477855747025542,0.472059474998867,-0.664589189758251,-0.294521559834102,-0.521503070844397,-0.239271841783084,0.308059028868294,0.286718395200905,-0.267117428644173,-0.49194334746979,0.0192798066509807,2.97452347484594,"SP_5"
"N-45.tsv",-0.365909329569469,-0.345738103106741,-0.704206490380501,-0.573158992498765,-0.587640446485735,-0.50333487555413,-0.206211513642745,-0.22675253371779,-0.191603784546838,-0.401933201343746,-0.348637712057437,-0.181379901865208,-0.588038198390025,0.882366631031905,0.116414707975273,-0.685774613381989,-0.128705256587394,-0.29848773240115,-0.517443177877965,-0.421487556718605,-0.427663977108966,-0.290912041210276,-0.55694793273316,-0.423787311268277,-0.599500801692131,-0.477855747025542,-0.462646758371284,-0.662880122392798,-0.255180030578458,-0.521503070844397,-0.239271841783084,1.36909487214649,-0.308622948116175,-0.23614836537531,-0.534244746161153,-4.10847114601442,-2.04661307199674,"SP_5"
"N-46.tsv",-0.367171054146807,0.403541792890222,-0.402598506400713,-0.337300786350933,-0.527644569024765,-0.50333487555413,-0.17328212093589,-0.22675253371779,-0.189865880404576,-0.404778720610238,1.15240841731853,3.19731455818647,-0.162031488163995,-0.108080141734162,-0.0957823335885726,0.480175719665772,-0.128705256587394,-0.293141618074333,-0.43216843118055,-0.479058014130464,-0.427663977108966,0.0183058061683074,-0.55694793273316,3.36591428334351,-0.835481411818756,-0.477855747025542,-0.489116066251736,-0.61112833791158,-0.232969690079307,-0.521503070844397,-0.239271841783084,-0.404780225733271,-0.308622948116175,-0.267117428644173,-0.472929873368735,-16.3177001614024,2.5974775341775,"SP_3"
"N-47.tsv",-0.366664805413125,-0.346133105279573,-0.677507115649765,4.76804225131453,-0.584722520618762,-0.50333487555413,-0.128506522722021,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.349238358486674,-0.551355888280644,0.174438058130049,-0.11442113222609,-0.109708076555884,-0.0758776902152271,-0.109067624703466,-0.29848773240115,-0.469214274256509,0.476699168116555,-0.427663977108966,-0.357713787716152,-0.554959220699282,-0.484751527083931,-0.664722177956704,-0.469922936302813,3.46879834049668,-0.602872719732231,-0.267569688919883,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.534244746161153,-7.31827813776302,6.77476354979087,"SP_5"
"N-48.tsv",-0.366268289085685,-0.345156129792657,-0.627131943266598,2.57489530816217,-0.587640446485735,0.98334466420742,-0.271236916015465,-0.22675253371779,-0.153167765503317,-0.404778720610238,-0.306262052869502,-0.361245151175888,2.29154339993677,-0.11442113222609,-0.109708076555884,0.0913435169772101,-0.128705256587394,-0.29848773240115,-0.521140793659491,0.167487123436752,-0.427663977108966,-0.361524656671042,-0.55694793273316,-0.431730617740039,-0.425570304290474,-0.477855747025542,0.0687886843533681,-0.659697832857235,-0.305017548646704,-0.521503070844397,-0.239271841783084,-0.48357744118553,0.913556479661778,-0.267117428644173,-0.533068465458211,-6.69149021903118,9.02575191041069,"SP_5"
"N-49.tsv",-0.197273137396546,-0.326904033970148,-0.0641180793786241,1.84178633895474,-0.587640446485735,-0.50333487555413,1.33171990835372,-0.22675253371779,-0.203522438469308,-0.399635575846123,-0.281928634884463,-0.499701530597525,-0.292267360417999,-0.11442113222609,-0.109708076555884,-0.530369081285486,-0.128705256587394,-0.29848773240115,-0.521140793659491,-0.479058014130464,-0.427663977108966,0.213049201762842,-0.232198991636719,-0.43130275727234,-0.771379529490897,-0.477855747025542,-0.49175090196672,-0.466889324414773,9.23500729759848,-0.521503070844397,0.142724078472832,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.534244746161153,-1.47484101073969,-8.35732913580215,"SP_1"
"N-5.tsv",-0.367171054146807,-0.250401896445954,-0.841869225906401,-0.413056062418948,-0.587640446485735,-0.50333487555413,-0.179634982152627,-0.22675253371779,-0.178484828274798,-0.404778720610238,-0.349238358486674,-0.454245018869707,-0.484048743213872,-0.11442113222609,-0.109708076555884,-0.693323572236629,-0.128705256587394,-0.29848773240115,-0.521140793659491,0.54393837517093,-0.427663977108966,-0.344755935086505,-0.55694793273316,-0.233000178613721,-0.510537102783035,-0.477855747025542,0.762834151283993,-0.662704307836632,-0.272638490441517,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.534244746161153,-2.90630111621327,-0.842492339694521,"SP_5"
"N-50.tsv",-0.152505348133,-0.348761317741857,0.530678016574365,1.24576002463552,-0.532930159220771,-0.50333487555413,0.0758441807290072,-0.22675253371779,0.371251064997244,-0.271067351528344,-0.237313759463069,-0.0582467483489069,0.532061672580129,-0.11442113222609,-0.109708076555884,2.41435104334808,-0.111831931379764,-0.29848773240115,-0.0882598772051132,0.267216266120281,-0.397839468537418,0.0251074119099444,-0.185504179535132,-0.453697142717828,0.29837063626902,-0.477855747025542,0.0351898431745219,-0.636896318375248,0.801765563718177,-0.50810997796159,0.465201828276913,-0.296205380910984,-0.308622948116175,-0.267117428644173,-0.385069203336492,1.09639297312632,2.40649889546269,"SP_5"
"N-51.tsv",-0.365862506463919,-0.348761317741857,-0.368733666246941,-0.23274441185347,-0.567707406165661,-0.50333487555413,-0.220232992450998,-0.22675253371779,-0.203522438469308,-0.404778720610238,-0.348615421827334,-0.476056600773153,0.159983788924242,-0.0925566731162739,-0.109708076555884,1.80851653722352,-0.0973857538895733,-0.29848773240115,0.0723000444540056,0.571783781328246,-0.427663977108966,-0.290131440926942,-0.555662830988343,-0.481324073067798,2.0914712403106,-0.477855747025542,0.497874431695576,-0.618504409680699,-0.271084189909468,-0.521503070844397,-0.239271841783084,-0.0945835002118992,-0.308622948116175,-0.267117428644173,-0.524014713202097,0.363539633036067,3.50403447255586,"SP_5"
"N-52.tsv",-0.325190291809556,-0.305425381223498,-0.236861349460826,-0.0721977848104772,-0.587640446485735,-0.50333487555413,-0.166952465101878,-0.22675253371779,-0.118010048461277,-0.404778720610238,-0.335663625723121,-0.336062406279708,-0.306379727609708,-0.104494889291875,-0.000191631553800128,4.13060551067814,-0.04371970247979,-0.29848773240115,1.00395470624033,2.03930139261156,-0.427663977108966,-0.0805142773129957,-0.539056288754905,-0.306941884605681,-0.431294632905788,-0.477855747025542,-0.388748717857427,-0.662443341216152,-0.0851265614706843,-0.521503070844397,-0.235481020148534,-0.421439428385289,-0.308622948116175,-0.267117428644173,-0.519795715368178,2.20702430819348,1.30229489850628,"SP_4"
"N-53.tsv",-0.367171054146807,-0.285055788753854,-0.67106038405267,-0.449988915159259,-0.586702218924413,-0.50333487555413,-0.271236916015465,-0.22675253371779,-0.203522438469308,-0.404778720610238,0.315790864204348,0.232679551984096,0.319435308083064,-0.11442113222609,-0.109708076555884,-0.578345294906307,-0.128705256587394,-0.29848773240115,-0.516131870141026,-0.198720690215103,-0.427663977108966,-0.214849044627081,-0.55694793273316,-0.0632155457002049,-0.478241828506805,-0.477855747025542,1.37227445110401,-0.66150230414429,-0.298740417983445,-0.521503070844397,-0.239271841783084,-0.483029080656535,-0.308622948116175,-0.267117428644173,-0.534244746161153,-3.78118183071565,0.727360242029715,"SP_5"
"N-54.tsv",-0.366380241481127,-0.233174616400647,-0.792436368493394,-0.581138266903539,-0.587640446485735,-0.50333487555413,-0.238358084595179,-0.22675253371779,-0.189293353930446,-0.394077782940662,-0.345473679472188,-0.281220627856343,-0.658509506464186,-0.11442113222609,-0.109708076555884,-0.71888555537815,-0.128705256587394,-0.29848773240115,-0.370499446134863,0.404266223101598,-0.427663977108966,-0.362827326308232,-0.55694793273316,-0.275348993071614,-0.173752315956666,-0.477855747025542,-0.30758094226914,-0.664589189758251,-0.306430014496814,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.533214336679947,-2.45886629701827,-1.78967730249925,"SP_5"
"N-55.tsv",-0.367171054146807,-0.336642739626874,-0.620191151495289,0.403557950409013,-0.57557784999422,-0.493010515761156,-0.227278325485886,-0.22675253371779,8.99394823963198,-0.404778720610238,-0.280494496987712,-0.20544222152434,0.809409915190489,-0.108957270405364,-0.109708076555884,-0.0872954606938276,-0.128705256587394,-0.29848773240115,-0.237479909488615,-0.469126877592691,-0.427663977108966,-0.174084670528627,-0.55694793273316,-0.403641999020963,-0.464424950884788,-0.477855747025542,0.123324653307497,-0.639075831683229,-0.270950714361994,-0.521503070844397,-0.239271841783084,0.202842636906035,-0.308622948116175,-0.267117428644173,-0.519246882007418,-7.1512892064031,2.7842566411645,"SP_5"
"N-56.tsv",-0.361220284143451,-0.348761317741857,-0.926085597406149,-0.554376827589284,-0.587640446485735,-0.50333487555413,-0.265509850182135,-0.22675253371779,-0.203522438469308,-0.401796377413006,-0.349238358486674,-0.551355888280644,-0.707784517402909,-0.11442113222609,10.1725245861633,-0.711944945713051,-0.128705256587394,-0.29848773240115,-0.506607998975227,-0.479058014130464,-0.427663977108966,-0.358056866863926,-0.554350534100793,-0.485038969678416,-0.661065486738591,-0.477855747025542,-0.493335727555863,-0.626973020607386,-0.304611446626974,-0.521503070844397,-0.239271841783084,-0.379969668816317,-0.308622948116175,-0.267117428644173,-0.530798654087887,-3.56133937215308,-3.26851994326265,"SP_5"
"N-6.tsv",-0.366307175202809,0.442299932888615,-0.685386844162638,1.01522577992002,-0.587640446485735,-0.50333487555413,-0.159371562070962,-0.22675253371779,-0.19963649712727,-0.404778720610238,1.93567355753871,2.72535223894485,0.51204764443879,-0.108106033688933,-0.109708076555884,0.820437012764146,-0.08378722201365,-0.295445283991621,0.0193745004110346,-0.479058014130464,-0.427663977108966,-0.305485665365874,-0.551009130143601,2.57568843961293,-0.835481411818756,-0.477855747025542,-0.493335727555863,-0.577996899358133,-0.245102212206173,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.534244746161153,-16.3376070953811,1.76732539695857,"SP_3"
"N-7.tsv",-0.367171054146807,1.05803484438936,-0.801495190642872,1.94549814277056,-0.584337535738977,-0.475270904629362,-0.243441314257114,-0.22675253371779,-0.200635430992632,-0.404778720610238,3.71588540498221,0.281584417686029,0.00588546057500244,-0.11442113222609,-0.109708076555884,-0.144128659827334,-0.126056745057579,-0.29848773240115,-0.341281359116487,-0.470272626493498,-0.427663977108966,-0.347777985754942,-0.539614474793391,2.02575428293459,-0.835481411818756,-0.477855747025542,-0.493335727555863,-0.664589189758251,-0.285349124062929,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.512292948337752,-18.0968088049141,0.619512297578209,"SP_3"
"N-8.tsv",-0.367171054146807,-0.011937239788263,-0.526954156374843,1.5895109507687,-0.587640446485735,-0.50333487555413,-0.181445703954986,-0.22675253371779,-0.177155114550282,5.27477086134448,1.79115391235675,0.576984384088899,0.614964031534131,-0.11442113222609,-0.109708076555884,4.81884954078545,-0.0830147024001607,2.99690016572558,1.18237293050509,-0.479058014130464,-0.427663977108966,-0.34873018671736,-0.555881884380996,0.425286329072522,-0.835481411818756,-0.477855747025542,-0.493335727555863,1.36744777691844,-0.226199479498655,-0.521503070844397,-0.239271841783084,1.58158194241328,-0.308622948116175,-0.267117428644173,-0.511614714834691,-14.0426475662594,-0.549195999360162,"SP_2"
"N-9.tsv",-0.364437447793503,2.13695849454449,-0.60352780363908,-0.456667516063072,-0.520864970694124,-0.50333487555413,-0.159952243326451,-0.22675253371779,-0.203522438469308,0.158291100305949,1.92723663244077,0.325525238178198,-0.465120937269657,-0.11442113222609,-0.109708076555884,-0.568237946253543,-0.128705256587394,-0.256769259122087,-0.30083501553227,-0.479058014130464,-0.427663977108966,-0.224768693731256,-0.55694793273316,2.67557910860042,-0.835481411818756,-0.477855747025542,-0.493335727555863,-0.637435301915227,-0.204187186328741,-0.521503070844397,-0.239271841783084,-0.485668986017393,-0.308622948116175,-0.267117428644173,-0.534244746161153,-19.205060170009,2.04231419277395,"SP_3"
