1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
mADT-46.tsv	9.67962250093133	3.99230100583633	4.09164286601267	15.0689184154973	2.02409040109276	3.93021234322613	0.0124177325220415	5.04780827020986	11.8030547622004	8.71103936421209	0.0186265987830622	0.440829504532472	0.0496709300881659	5.66869489631193	13.3863156587607	14.1313796100832	1.94337513969949
mADT-22.tsv	1.17078136930517	0.0063629422244846	4.39043013489438	20.2532451005345	6.88470348689234	3.25146347671163	0	5.57393738864851	7.42555357597353	6.87834054466785	0.0127258844489692	0.203614151183507	0	11.3896665818274	18.1152965131077	13.7566810893357	0.687197760244337
mADT-17.tsv	1.5096304008329	1.59639076869686	2.05911273063798	11.3771762392273	2.44664237376366	8.32899531494014	0	15.8424431719591	5.06102145873098	8.2711550696975	0	0.00578402452426398	0.0404881716698479	5.92284111284632	24.495343860258	12.1464515009544	0.896523801260917
mADT-6.tsv	4.38034188034188	0.19482151835093	2.69607843137255	13.6500754147813	5.89492207139266	8.79839115133233	0	14.0585721468074	4.18552036199095	7.84942182001005	0.0754147812971342	0.0377073906485671	0.251382604323781	5.69381598793364	15.9627953745601	15.227501256913	1.04323780794369
mADT-32.tsv	5.79427083333333	1.20804398148148	4.86834490740741	4.26070601851852	5.88107638888889	16.4279513888889	0	20.1027199074074	4.52112268518519	10.1273148148148	0.0506365740740741	0	0.0940393518518518	0.0940393518518518	18.2291666666667	7.50868055555556	0.831886574074074
mADT-37.tsv	2.39862585117477	0.0490767437580517	2.95687381142261	3.41083369118459	9.30617753512055	18.0295687381142	0	11.183362983866	6.58855284951844	7.77866388565119	0.00613459296975646	0.00613459296975646	0	0.0245383718790258	27.6731488865714	9.974848168824	0.613459296975646
mADT-51.tsv	0.202402716113868	0	4.89031078610603	10.3747714808044	7.2799686602246	18.0856620527553	0	17.6351527814051	3.0164533820841	6.13737268216244	0.0130582397492818	0	0.0391747192478454	0.0065291198746409	25.0522329589971	7.14938626273178	0.117524157743536
mADT-47.tsv	0.439238653001464	0.032536196518627	17.5315872241202	13.6597798384036	12.9710970120926	4.93465647199176	0.00542269941977116	2.46732823599588	6.12222764492164	10.8725123366412	0	0.124722086654737	0	0.363320861124668	14.7660105200369	15.0154546933463	0.694105525730709
mADT-25.tsv	9.4731593817517	0.174505567558584	3.58151902941665	13.8607279375104	2.59265414658468	2.62589330231012	0	7.77796243975403	9.93019777297657	6.31543958783447	0.0332391557254446	0.0914076782449726	0	0.0664783114508891	17.2843609772312	24.9044374272893	1.28801728436098
mADT-26.tsv	8.06930260975823	0.0436414419132408	3.34729859474557	6.88225538971808	13.2015361787553	11.0325565156673	0.00436414419132408	11.5387972418609	7.56306188356463	4.94021122457886	0.00436414419132408	0.187658200226935	0.279305228244741	0.353495679497251	8.57990748014314	20.7820546390853	3.1901894038579
mADT-23.tsv	10.7506008504345	2.15381771122204	3.64207801811795	10.981697171381	2.40340173784433	6.38750231096321	0	29.3215012017009	4.80680347568867	7.56147162137179	0	0.00924385283786282	0.0184877056757256	1.00757995932705	11.7027176927343	8.91107413569976	0.342022555000924
mADT-13.tsv	13.6215474352376	0.368845428032253	9.2811803053697	8.0116658088866	1.99862755189569	2.18733916623778	0.00857780065191285	19.0770286498542	9.44415851775605	6.15886086807343	0	0.0257334019557386	0.00857780065191285	0.145822611082518	17.318579516212	12.0174987133299	0.325956424772688
mADT-36.tsv	15.7283531409168	0.156196943972835	4.02037351443124	2.15959252971138	0.624787775891341	8.12903225806452	0	22.1595925297114	4.49575551782682	5.64346349745331	0.156196943972835	0.176570458404075	0	0.488964346349745	20.4006791171477	14.5602716468591	1.10016977928693
mADT-50.tsv	13.260583414717	0.152859751178294	3.26100802513694	3.67712623667785	3.6091885694875	10.5515689355017	0	21.633900895928	6.22054265211668	5.72799456498663	0.0424610419939705	0	0.0169844167975882	0.777037068489661	20.2284404059276	10.2246189121481	0.615685108912573
